source_id,total_score,percentile_rank,latent_distance,candidate_type,feature_flags,error_ra,error_dec,error_parallax,error_parallax_error,error_pmra,error_pmdec,error_radial_velocity,error_radial_velocity_error,error_ruwe,error_astrometric_excess_noise,error_astrometric_excess_noise_sig,error_ipd_frac_multi_peak,error_ipd_gof_harmonic_amplitude,error_visibility_periods_used,error_non_single_star,error_duplicated_source,error_distance,error_tangential_velocity,error_total_velocity
3500574439962368,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,0.1841,2.7884,4.4874,0.5763,0.6741,0.1538,0.1730,1.1251,7.8983,7.0775,37.2910,42.3624,0.2430,14.6752,5.4238,1.4534,1.5160,2.5746,1.3913
3620764805264640,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|non_single_star,0.3198,1.6255,0.9297,0.1427,0.7210,0.0570,0.1643,0.2339,0.3258,2.1632,6.4096,97.1663,0.0822,0.1731,1.0497,0.0826,1.5827,1.3485,0.4286
3784278504807936,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,29.7773,59.8154,231.9471,19.2748,6.4713,36.8761,2.2398,42.3900,110.4445,340.8362,1424.1482,30.8607,6.7075,1408.3879,274.2107,67.4676,11.1003,119.2559,47.5158
5814118704028416,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.8247,6.3519,21.8615,1.6013,0.7352,3.1460,0.3885,4.1801,29.3286,30.6887,113.4091,1.0718,0.7835,124.3432,25.4638,6.1341,0.8131,9.1386,4.2906
6043676116031872,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,5.1121,11.5175,39.4087,3.5631,1.8547,5.3038,0.9155,18.6025,40.9682,58.2540,267.0211,51.7118,1.2314,226.5055,46.4225,11.5905,2.9368,20.3981,8.3424
148953761446272,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,20.9942,42.7985,161.5531,13.2029,4.7994,25.3285,2.3272,31.4384,83.2392,236.8477,978.9330,21.4654,4.7105,976.0046,187.9048,46.8973,7.5811,80.8385,30.7890
810825401668992,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.0485,6.9859,22.3312,1.4151,1.5733,4.2857,1.1999,5.8283,20.3431,31.3287,112.5824,3.1306,0.7313,123.4550,25.8808,6.2410,0.7010,12.1769,5.1811
1155453577587072,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,5.3427,10.2548,40.0843,2.4050,0.7542,5.0005,0.0297,7.7889,33.7733,49.5732,187.0167,4.6437,1.1068,200.7154,40.7245,9.8526,2.3149,17.6509,6.7359
1425830358704768,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,0.3097,3.8079,7.6779,0.7700,1.4067,0.6281,0.1890,3.9062,15.0488,9.6393,53.8162,84.2264,0.1438,21.1966,6.3335,1.6139,0.4112,2.6220,0.7388
1642571587676672,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.1147,4.8824,8.4860,1.7981,0.5960,0.1616,0.1673,1.8098,15.9750,14.5559,85.2190,75.0662,0.3822,39.3048,10.5214,2.9471,2.9923,5.0773,2.8163
2305267862471296,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,2.0186,16.8736,49.7437,6.1854,1.8945,5.3045,0.9720,17.2926,52.6915,78.3069,441.5009,155.9420,1.2758,285.3206,59.4769,15.5623,7.1140,27.1353,12.4428
3808368976922880,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,9.7617,23.1907,84.8364,7.9808,2.7797,12.2329,0.9545,15.1145,66.8070,125.2522,560.3567,49.6033,2.6844,505.3518,100.2160,24.8906,5.2990,42.7863,18.0067
5945613422292864,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|non_single_star,0.7451,1.6001,0.5167,0.2066,0.4144,1.1388,0.1301,0.2363,0.7870,1.7079,14.6360,39.2188,0.0676,1.2396,0.8703,0.0780,1.8147,0.0313,0.3555
1268325318000128,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|tangential_velocity,0.2030,2.8976,8.1648,0.4834,0.7702,0.9682,0.4003,0.7511,2.8351,5.4366,2.5219,198.9733,0.2341,15.9558,2.5166,0.1049,1.3985,2.2403,0.8902
1282756408103936,0.7000,94.17,0.0000,astrometric_binary,dec|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|non_single_star|tangential_velocity,0.0238,2.3514,1.4934,0.1742,0.5976,1.4411,0.1973,0.3480,0.5322,2.6629,12.9186,123.1655,0.0469,0.5584,1.2696,0.0937,1.3140,2.7644,0.4828
3578639766044288,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,122.1983,248.8369,974.8481,82.3042,27.0633,154.6775,13.8262,173.7480,371.3135,1434.0179,6078.4697,129.2525,27.8103,5935.2417,1150.3429,283.6673,44.0048,501.4337,201.4583
5582396628489344,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,33.6697,67.3191,262.5288,21.8255,6.0839,39.9245,1.2040,48.2724,135.3030,384.2838,1617.3672,18.8787,7.5421,1587.1364,308.8838,76.0653,11.1040,135.5816,54.8509
6025465454236288,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,13.9623,32.8060,121.5484,11.4131,3.5159,17.2699,0.8972,25.4504,55.5940,178.0737,816.6088,72.1456,4.0348,715.8511,141.5121,35.3547,6.2599,60.8308,24.3233
6891777538236800,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.1133,5.5397,19.6882,1.3492,1.4546,3.6479,0.3690,3.8035,26.6072,27.4459,97.2637,2.7589,0.7212,110.1937,22.9021,5.4936,0.6870,10.7040,3.8249
501514741404032,0.7000,94.17,0.0000,astrometric_binary,dec|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.3101,2.0197,0.5569,0.0379,0.1209,0.7257,0.0548,3.2433,0.0996,2.7334,9.1269,57.4280,0.0626,4.4132,0.1680,0.0209,0.4436,0.7151,0.9812
596798591393792,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,6.1114,12.1738,44.4930,3.1127,0.3474,7.0762,0.7669,14.7796,44.1811,61.1317,231.3925,5.5749,1.3721,250.2422,50.2151,12.1496,0.1856,22.4905,9.0550
2348561132809856,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,17.9574,50.1323,180.4797,17.7516,5.1511,25.4005,2.9528,34.6903,63.7139,269.7211,1288.8276,148.3882,5.2550,1075.5448,212.7380,53.5117,12.5209,93.5347,39.0726
2993287263268992,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,6.6379,13.9654,53.4063,4.0031,2.1184,8.0586,0.3177,14.8984,49.2715,75.2577,292.6419,2.8861,1.6561,307.3809,61.4954,14.9480,0.8347,25.9122,9.5559
3660686526153216,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.1112,2.5157,6.3625,0.0283,0.6575,1.1054,1.4929,2.6103,9.8539,7.6365,14.9635,1.0341,0.2716,25.3558,5.7464,1.5206,0.1717,2.8950,0.8834
4229237116765440,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,8.0120,15.0654,58.1490,4.3530,0.8522,9.7180,0.2769,20.1441,54.0680,83.3867,322.3531,7.5118,1.7808,343.2319,68.1549,16.5506,1.8653,30.2898,12.1538
4536623631687552,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.1540,2.5112,2.7681,0.4829,0.2896,0.3840,0.3419,0.5116,1.6191,4.3047,18.3905,195.0415,0.2545,7.8984,2.0915,0.1390,1.3770,1.5862,0.7543
5868750687980928,0.7000,94.17,0.0000,quality_issue,radial_velocity_error|ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,1.3019,1.0406,0.3944,0.0060,0.1700,0.1226,0.9494,6.4571,1.8330,0.1909,2.2606,13.7850,0.0993,3.0514,0.2624,0.2081,0.0226,0.0711,0.1556
673008491088640,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.9336,5.1747,13.6539,0.9271,0.3925,2.1262,0.8820,2.9400,14.6605,19.5310,70.7395,0.1969,0.5322,77.1037,16.2446,3.9117,1.1901,8.0618,3.6260
1254547062978048,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.4500,3.9557,9.0788,0.9282,1.2554,1.7650,0.2425,1.8315,16.0170,11.8623,45.7408,14.3112,0.7148,41.8035,9.9499,2.4222,0.2419,5.1554,1.8397
2315953740307840,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star|duplicated_source,0.2852,1.9916,3.2420,0.1324,1.4266,0.0525,0.2123,0.3472,0.3228,2.0656,8.0701,11.2692,0.0821,3.7576,1.6175,0.2855,0.8232,1.1975,0.4102
3859736785765248,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,30.4314,67.3661,256.2313,22.6908,6.8775,39.1423,2.0886,46.5552,136.2545,379.5022,1670.4922,62.2323,7.4184,1551.4542,303.2231,75.1771,14.6444,132.9266,54.2043
4191445699316096,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|distance|tangential_velocity,1.0975,2.1211,3.0824,0.5561,0.5627,1.3190,0.5206,0.4978,2.5314,6.1753,50.1238,102.8412,0.2442,15.3318,3.0090,0.2130,2.6949,2.3731,1.0954
852946145795840,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.7982,9.6087,26.4557,3.1986,0.4954,1.7746,0.3509,4.9180,30.3753,40.7483,218.3569,74.7523,0.9019,147.6439,31.6250,8.1392,3.6334,15.8030,6.4483
1410162318051200,0.7000,94.17,0.0000,astrometric_binary,dec|ruwe|ipd_frac_multi_peak|visibility_periods_used,0.6746,2.0154,0.6956,0.0874,0.5010,0.2278,0.0410,1.0461,0.5424,0.7021,0.1709,11.7297,0.0727,5.8186,0.0785,0.0845,0.7192,0.8918,0.0795
1791757277123456,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.4170,5.5803,14.3795,1.2825,1.0674,2.4040,0.6161,12.1558,20.2412,21.5266,102.8934,41.1035,0.4256,75.7142,17.0042,4.2989,1.8149,8.5225,4.0920
2109382993763712,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,87.6181,176.2737,691.4144,57.7869,19.0070,109.6872,5.9500,124.4290,299.3403,1014.4416,4279.9521,91.1793,19.7201,4200.9146,811.5068,200.6750,29.5943,354.2973,141.6841
2139860082029440,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.2930,1.4327,0.1439,0.0612,1.2717,0.1856,1.4023,1.1582,0.2731,0.5167,6.1079,41.4628,0.0540,5.4071,0.0725,0.0707,1.1483,0.9723,0.7827
2270942483839104,0.7000,94.17,0.0000,kinematic_outlier,parallax_error|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|total_velocity,0.0373,1.8497,1.2121,0.1785,0.3009,0.9850,0.2162,0.3180,0.1524,0.8442,3.4076,13.5582,0.0057,2.1470,0.4708,0.0094,0.1544,1.1027,1.5928
2517233088211712,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|pmra|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity,0.6938,2.7735,11.0457,0.0824,4.1649,5.0179,0.6171,1.6600,7.9592,8.8487,21.3792,0.8349,0.1764,30.1417,7.6575,1.5470,2.5854,5.4380,1.2813
4558643928523776,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.5168,9.8017,21.6649,3.4756,1.1383,0.4005,0.3757,5.0116,17.9464,37.7595,223.0123,117.6581,0.3582,116.7978,26.8492,7.4901,6.3663,11.8053,5.5880
5922077001986176,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.5773,6.0404,19.9331,1.3456,0.5748,3.6762,0.3672,3.7716,13.3302,27.9722,103.1620,2.9603,0.6614,110.1494,22.0235,6.5860,0.7525,10.6025,3.9694
6311166679159680,0.7000,94.17,0.0000,kinematic_outlier,radial_velocity|radial_velocity_error|ruwe|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used,0.8790,0.9907,0.5765,0.0315,1.1009,0.2215,2.8749,5.4166,0.8832,0.4640,0.4490,21.5792,0.1333,5.4924,0.2221,0.1706,0.7805,1.3849,1.4202
308623465137024,0.7000,94.17,0.0000,astrometric_binary,dec|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.0472,2.5661,1.3943,0.2118,1.3996,0.0637,0.1636,0.3016,1.3190,2.3513,3.1875,89.1226,0.3612,3.4444,1.0917,0.0366,1.1072,1.5540,0.4578
1631713910961920,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,15.6868,31.3255,118.6001,9.5883,2.6301,18.8800,1.1898,22.3974,59.8223,172.8057,711.1179,15.8342,3.4564,710.1427,138.3748,34.2334,4.8843,61.1994,24.6240
2690852846175872,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.8020,6.7980,19.9006,1.7200,1.1814,2.3441,0.0419,5.0835,20.9143,30.0376,135.5432,32.4308,0.7042,110.2750,23.9927,5.9878,2.5406,10.3188,4.0344
2710712774989312,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.0911,3.0902,9.0336,0.2303,1.3470,1.3524,1.3751,8.1489,9.4092,10.6721,24.8976,1.2684,0.3348,37.9049,9.3263,2.1411,0.6446,4.4045,1.7045
3402030711088256,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,74.1199,160.0117,615.2498,54.0479,17.3740,94.7399,5.4650,113.1956,179.1865,910.2318,3952.4878,5.6633,17.7144,3740.8286,727.4980,180.1809,32.6491,315.7122,126.7904
